Disaster,State,County,City,Zip Code,Valid Registrations,Average FEMA Inspected Damage,Total Inspected,Total Damage,No FEMA Inspected Damage,"FEMA Inspected Damage between $1 and $10,000","FEMA Inspected Damage between $10,001 and $20,000","FEMA Inspected Damage between $20,001 and $30,000","FEMA Inspected Damage > $30,000",Approved for FEMA Assistance,Total Approved IHP Amount,Repair/Replace Amount,Rental Amount,Other Needs Amount,"Approved between $1 and $10,000","Approved between $10,001 and $25,000","Approved between $25,001 and Max",Total Max Grants
4332,TX,Fort Bend (County),RICHMON,77407,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Fort Bend (County),RICHMOND,77406,2144,6148.432518,1108,6812463.23,532,282,165,96,33,1010,2655909.26,1316402.52,821714.5,517792.24,934,64,12,3
4332,TX,Fort Bend (County),RICHMOND,77407,4090,7092.592069,2755,19540091.15,996,726,802,190,40,1963,18851863.36,14473194.42,2354846.99,2023821.95,966,905,92,20
4332,TX,Fort Bend (County),RICHMOND,77469,1730,1698.093371,804,1365267.07,415,339,39,5,6,664,1018824.22,431288.67,231098.34,356437.21,643,20,1,0
4332,TX,Fort Bend (County),RICHMOND,77479,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Fort Bend (County),ROSENBERG,77469,290,276.2520213,94,25967.69,65,28,1,0,0,77,53954.23,12838.64,2132,38983.59,76,1,0,0
4332,TX,Fort Bend (County),ROSENBERG,77471,1368,5534.649688,673,3724819.24,263,257,81,47,25,623,1626581.08,755552.28,503488.99,367539.81,586,27,10,4
4332,TX,Fort Bend (County),ROSENBREG,77469,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Fort Bend (County),ROSHARON,77583,222,3394.715733,150,509207.36,49,80,15,5,1,115,503297.45,331006.66,80414.07,91876.72,94,19,2,1
4332,TX,Fort Bend (County),SIENNA PLANT,77459,2,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Fort Bend (County),SIENNA PLANTATION,77459,17,53.33142857,7,373.32,6,1,0,0,0,6,3000,$0.00,$0.00,3000,6,0,0,0
4332,TX,Fort Bend (County),SIMONTON,77441,5,129.192,5,645.96,3,2,0,0,0,1,500,$0.00,$0.00,500,1,0,0,0
4332,TX,Fort Bend (County),SIMONTON,77476,144,16723.8431,129,2157375.76,21,23,33,30,22,104,496964.9,189904.94,252881.07,54178.89,90,11,3,2
4332,TX,Fort Bend (County),SIMONTON,77485,60,20486.2954,50,1024314.77,4,8,12,14,12,48,254606.77,120222.57,112696.65,21687.55,42,4,2,0
4332,TX,Fort Bend (County),STAFFORD,77477,818,1453.066806,432,627724.86,184,232,12,3,1,186,422821.79,253119.91,66638,103063.88,174,11,1,0
4332,TX,Fort Bend (County),SUAGR LAND,77479,1,0,1,0,1,0,0,0,0,1,500,$0.00,$0.00,500,1,0,0,0
4332,TX,Fort Bend (County),SUGAR LAND,77478,600,420.5969759,291,122393.72,173,117,0,1,0,160,154908.05,47620.56,24428,82859.49,159,1,0,0
4332,TX,Fort Bend (County),SUGAR LAND,77479,4272,5489.04746,2067,11345861.1,928,603,297,218,21,1986,10060870.88,7387759.27,1520660.1,1152451.51,1558,351,77,13
4332,TX,Fort Bend (County),SUGAR LAND,77498,1593,2762.607705,950,2624477.32,382,456,99,7,6,493,2347121.99,1709841.04,344976.71,292304.24,401,84,8,3
4332,TX,Fort Bend (County),SUGARLAND,77478,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Fort Bend (County),SUGARLAND,77479,6,285.795,4,1143.18,3,1,0,0,0,1,500,$0.00,$0.00,500,1,0,0,0
4332,TX,Fort Bend (County),SUGARLAND,77498,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Fort Bend (County),SUGERLAND,77479,1,201.84,1,201.84,0,1,0,0,0,1,500,$0.00,$0.00,500,1,0,0,0
4332,TX,Fort Bend (County),TEXAS CITY,77590,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Fort Bend (County),THOMPSONS,77469,17,7003.83,15,105057.45,4,7,2,2,0,10,76737.53,54674.01,16902,5161.52,7,2,1,0
4332,TX,Fort Bend (County),THOMPSONS,77481,23,8136.990952,21,170876.81,8,7,3,1,2,14,87842.37,57808,24784.39,5249.98,11,2,1,0
4332,TX,Fort Bend (County),WALLIS,77485,100,15292.44281,89,1361027.41,15,25,18,16,15,71,353585.52,160130.65,156861.41,36593.46,64,4,3,2
4332,TX,Fort Bend (County),WESTON LAKES,77441,22,16557.75167,18,298039.53,4,2,5,5,2,14,220152.5,194888.67,18112,7151.83,5,5,4,2
4332,TX,Galveston (County),ALGOA,77511,4,4574.81,4,18299.24,0,4,0,0,0,4,15766.02,10310.36,1952,3503.66,4,0,0,0
4332,TX,Galveston (County),ALVIN,77511,185,4955.319048,147,728431.9,31,91,12,12,1,82,484458.09,341729,85849.38,56879.71,68,12,2,1
4332,TX,Galveston (County),ARCADIA,77517,4,4165.4625,4,16661.85,0,3,1,0,0,3,3455.18,861.18,1594,1000,3,0,0,0
4332,TX,Galveston (County),BACLIF,77518,1,230.08,1,230.08,0,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Galveston (County),BACLIFF,77518,818,4947.078498,659,3260124.73,181,344,112,17,5,399,2874540.62,2059262.5,436591.77,378686.35,278,105,16,5
4332,TX,Galveston (County),BAYOU VISTA,77563,19,230.99,9,2078.91,6,3,0,0,0,3,1945.68,945.68,$0.00,1000,3,0,0,0
4332,TX,Galveston (County),BOLIVAR PENINSULA,77650,3,247.3366667,3,742.01,2,1,0,0,0,1,250,$0.00,$0.00,250,1,0,0,0
4332,TX,Galveston (County),CEDAR PARK,78613,1,0,1,0,1,0,0,0,0,1,500,$0.00,$0.00,500,1,0,0,0
4332,TX,Galveston (County),CLEAR LAKE SHORES,77565,85,3951.324605,76,300300.67,21,45,9,1,0,27,59748.57,26200.91,23718,9829.66,26,1,0,0
4332,TX,Galveston (County),CONROE,77384,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Galveston (County),CRYSTAL BEACH,77650,127,981.3944578,83,81455.74,43,39,0,1,0,33,89981.69,41042.33,22290,26649.36,32,0,1,0
4332,TX,Galveston (County),DEER PARK,77536,1,0,1,0,1,0,0,0,0,1,500,$0.00,$0.00,500,1,0,0,0
4332,TX,Galveston (County),DICKINSON,77539,6370,12137.9628,5358,65035204.67,901,1615,1629,779,434,4216,37267403.66,25799797.44,6881497.2,4586109.02,2666,1198,352,126
4332,TX,Galveston (County),FLOWER MOUND,75028,1,0,1,0,1,0,0,0,0,1,500,$0.00,$0.00,500,1,0,0,0
4332,TX,Galveston (County),FRIEN,77546,1,0,1,0,1,0,0,0,0,1,500,$0.00,$0.00,500,1,0,0,0
4332,TX,Galveston (County),FRIENDSWOOD,77546,1888,14972.68654,1449,21695422.79,341,291,301,285,231,1054,7557765.92,4801046.21,2053315.34,703404.37,782,186,86,38
4332,TX,Galveston (County),FRIENDSWOOD,77549,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Galveston (County),GALVESTON,77440,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Galveston (County),GALVESTON,77550,864,770.3901097,547,421403.39,256,280,11,0,0,246,398114.56,160847.5,98814,138453.06,239,7,0,0
4332,TX,Galveston (County),GALVESTON,77551,533,993.7978571,350,347829.25,171,173,5,0,1,171,243624.47,68002.96,64960.83,110660.68,168,3,0,0
4332,TX,Galveston (County),GALVESTON,77553,2,1622.245,2,3244.49,1,1,0,0,0,1,3244.49,3244.49,$0.00,$0.00,1,0,0,0
4332,TX,Galveston (County),GALVESTON,77554,246,881.509,130,114596.17,73,54,3,0,0,69,98827.5,43086.39,23070,32671.11,67,2,0,0
4332,TX,Galveston (County),GILCHRIST,77617,15,269.7766667,9,2427.99,5,4,0,0,0,3,5203.75,335.5,3484,1384.25,3,0,0,0
4332,TX,Galveston (County),HIGH ISLAND,77623,28,667.1566667,18,12008.82,11,7,0,0,0,3,20449.28,6094.9,$0.00,14354.38,2,1,0,0
4332,TX,Galveston (County),HITCHCOCK,77563,1122,6198.00069,913,5658774.63,264,383,205,48,13,604,3857716.4,2384182.19,784223.75,689310.46,449,129,26,7
4332,TX,Galveston (County),HOUSTON,77005,1,439.43,1,439.43,0,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Galveston (County),HOUSTON,77017,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Galveston (County),HOUSTON,77021,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Galveston (County),HOUSTON,77029,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Galveston (County),HOUSTON,77062,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Galveston (County),HOUSTON,77075,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Galveston (County),HOUSTON,77077,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Galveston (County),HOUSTON,77089,1,12705.03,1,12705.03,0,0,1,0,0,1,500,$0.00,$0.00,500,1,0,0,0
4332,TX,Galveston (County),HOUSTON,77546,1,19765.98,1,19765.98,0,0,1,0,0,1,17667.28,16073.28,1594,$0.00,0,1,0,0
4332,TX,Galveston (County),JAMAICA BEACH,77554,15,577.2633333,9,5195.37,6,3,0,0,0,2,1000,$0.00,$0.00,1000,2,0,0,0
4332,TX,Galveston (County),KEMAH,77565,272,2723.376497,197,536505.17,81,96,19,1,0,85,323136.49,193571.27,81939.09,47626.13,75,10,0,0
4332,TX,Galveston (County),LA MARQUE,77568,1593,4547.263038,1152,5238447.02,268,637,224,19,4,773,4446059.74,3077042.35,726355.41,642661.98,584,178,11,3
4332,TX,Galveston (County),LA PORTE,77571,1,168.95,1,168.95,0,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Galveston (County),LEAGUE CITY,77539,30,9642.084286,21,202483.77,3,9,8,1,0,16,97235.74,68335.77,24394,4505.97,12,4,0,0
4332,TX,Galveston (County),LEAGUE CITY,77565,7,2006.618,5,10033.09,2,3,0,0,0,2,9523.1,4195.58,1594,3733.52,2,0,0,0
4332,TX,Galveston (County),LEAGUE CITY,77573,4093,8918.169224,2797,24944119.32,693,885,849,278,92,1971,13586668.43,9355433.27,3001655.22,1229579.94,1374,522,75,17
4332,TX,Galveston (County),LEAGUE CITY,77574,2,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Galveston (County),LEAGUE CITY,77673,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Galveston (County),LIBERTY,77575,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Galveston (County),ODESSA,79763,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Galveston (County),PEARLAND,77581,2,756.68,2,1513.36,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Galveston (County),PORT BOLIVAR,77650,74,1528.09551,49,74876.68,25,23,0,0,1,15,61150.04,44237.16,6820,10092.88,13,1,1,1
4332,TX,Galveston (County),PORT BOLIVER,77650,1,763.34,1,763.34,0,1,0,0,0,1,763.34,763.34,$0.00,$0.00,1,0,0,0
4332,TX,Galveston (County),SAN LEON,77539,361,1444.469632,299,431896.42,83,211,4,1,0,137,410127.02,172810.9,129823.44,107492.68,129,8,0,0
4332,TX,Galveston (County),SANTA FE,77510,1451,8796.131966,1221,10740077.13,206,489,404,102,19,941,7197417.7,5289744.09,1121666.07,786007.54,618,283,40,9
4332,TX,Galveston (County),SANTA FE,77511,1,10296.91,1,10296.91,0,0,1,0,0,1,13212.91,10046.91,2666,500,0,1,0,0
4332,TX,Galveston (County),SANTA FE,77517,597,7365.043891,514,3785632.56,102,230,145,31,6,367,2604284.97,1923718.28,427709.68,252857.01,252,105,10,2
4332,TX,Galveston (County),SANTA FE,77539,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Galveston (County),SEABROOK,77586,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Galveston (County),SUGAR LAND,77478,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Galveston (County),TEXAS,77573,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Galveston (County),TEXAS CITY,77539,10,3229.0975,8,25832.78,5,1,2,0,0,2,14121.56,11669.56,1952,500,1,1,0,0
4332,TX,Galveston (County),TEXAS CITY,77568,4,0,2,0,2,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Galveston (County),TEXAS CITY,77590,1329,1741.136986,836,1455590.52,357,428,38,9,4,422,1371699.84,866728.97,213827.48,291143.39,377,36,9,3
4332,TX,Galveston (County),TEXAS CITY,77591,1476,5607.755649,1087,6095630.39,249,529,276,29,4,756,5174201.72,3488451.87,891992,793757.85,503,239,14,2
4332,TX,Galveston (County),TIKI ISLAND,77554,12,266.5357143,7,1865.75,4,3,0,0,0,3,4864.94,1232.94,2132,1500,3,0,0,0
4332,TX,Galveston (County),WEBSTER,77539,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Galveston (County),WEBSTER,77598,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Galveston (County),WEST SAN BENITO,78586,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Galveston (County),WEST TEXAS CITY,77591,1,0,1,0,1,0,0,0,0,1,500,$0.00,$0.00,500,1,0,0,0
4332,TX,Goliad (County),BERCLAIR,78101,1,5711.99,1,5711.99,0,1,0,0,0,1,7961.58,5298.91,1749.59,913.08,1,0,0,0
4332,TX,Goliad (County),BERCLAIR,78107,50,1471.351429,35,51497.3,8,26,1,0,0,25,54547.59,28452.87,17237,8857.72,24,1,0,0
4332,TX,Goliad (County),FANNIN,77960,33,1771.793929,28,49610.23,3,25,0,0,0,13,42065.23,31767.08,7772,2526.15,13,0,0,0
4332,TX,Goliad (County),GOLIAD,77963,711,1295.196258,465,602266.26,96,360,7,2,0,205,434772.47,246469.32,114117.18,74185.97,201,3,1,0
4332,TX,Goliad (County),LITTLE ELM,75068,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Goliad (County),REFUGIO,78377,3,5087.393333,3,15262.18,1,2,0,0,0,1,500,$0.00,$0.00,500,1,0,0,0
4332,TX,Goliad (County),SEADRIFT,77993,1,0,1,0,1,0,0,0,0,1,500,$0.00,$0.00,500,1,0,0,0
4332,TX,Goliad (County),VICTORIA,77905,90,1286.467407,54,69469.24,13,40,1,0,0,34,50673.31,32275.39,4456,13941.92,33,1,0,0
4332,TX,Goliad (County),WEESATCHE,77993,6,518.305,4,2073.22,1,3,0,0,0,1,500,$0.00,$0.00,500,1,0,0,0
4332,TX,Goliad (County),YORKTOWN,78164,5,0,3,0,3,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Gonzales (County),COST,78614,5,259.972,5,1299.86,1,4,0,0,0,1,718.68,718.68,$0.00,$0.00,1,0,0,0
4332,TX,Gonzales (County),FLATONIA,78941,1,0,1,0,1,0,0,0,0,1,500,$0.00,$0.00,500,1,0,0,0
4332,TX,Gonzales (County),GONZALAS,78629,1,483.57,1,483.57,0,1,0,0,0,1,483.57,483.57,$0.00,$0.00,1,0,0,0
4332,TX,Gonzales (County),GONZALES,78629,220,1486.302013,159,236322.02,63,89,6,1,0,63,160906.66,127075.37,10114,23717.29,57,6,0,0
4332,TX,Gonzales (County),HARWOOD,78632,9,904.1622222,9,8137.46,4,5,0,0,0,2,5391.92,3004.29,$0.00,2387.63,2,0,0,0
4332,TX,Gonzales (County),KINGSBURY,78638,2,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Gonzales (County),LEESVILLE,78122,6,321.5166667,6,1929.1,2,4,0,0,0,2,2590.14,1542.14,1048,$0.00,2,0,0,0
4332,TX,Gonzales (County),LULING,78648,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Gonzales (County),NIXON,78140,74,968.4281667,60,58105.69,27,31,2,0,0,17,28182.83,20225.32,1030,6927.51,16,1,0,0
4332,TX,Gonzales (County),OTTINE,78658,1,74.62,1,74.62,0,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Gonzales (County),SHINER,77984,3,133.4866667,3,400.46,1,2,0,0,0,1,215.78,215.78,$0.00,$0.00,1,0,0,0
4332,TX,Gonzales (County),SMILEY,78159,54,584.95,36,21058.2,15,21,0,0,0,8,13279.35,10343.34,1030,1906.01,8,0,0,0
4332,TX,Gonzales (County),WAELDER,78959,60,1303.81375,56,73013.57,20,35,1,0,0,16,42458.47,17342.06,13074,12042.41,16,0,0,0
4332,TX,Grimes (County),ANDERSON,77830,35,3134.206774,31,97160.41,10,20,0,1,0,16,91258.87,58807.57,14262,18189.3,14,1,1,0
4332,TX,Grimes (County),BEDIAS,77831,45,2439.560769,39,95142.87,12,25,2,0,0,21,93080.98,64347.41,17440,11293.57,19,2,0,0
4332,TX,Grimes (County),IOLA,77861,14,1870.504545,11,20575.55,5,5,1,0,0,5,25195.35,17889.18,5734,1572.17,4,1,0,0
4332,TX,Grimes (County),MILLICAN,77868,1,6029.7,1,6029.7,0,1,0,0,0,1,7423.7,6029.7,1394,$0.00,1,0,0,0
4332,TX,Grimes (County),MONTGOMERY,77356,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Grimes (County),NAVASOTA,77867,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Grimes (County),NAVASOTA,77868,118,1915.789348,92,176252.62,20,67,5,0,0,29,103483.8,79667.82,10970,12845.98,26,3,0,0
4332,TX,Grimes (County),PLANTERSVILLE,77363,82,3774.974306,72,271798.15,24,39,6,2,1,34,203894.64,167619.63,14816,21459.01,27,6,1,0
4332,TX,Grimes (County),RICHARDS,77873,17,7775.736667,15,116636.05,4,6,4,0,1,10,90482.44,61120.84,7278,22083.6,6,4,0,0
4332,TX,Grimes (County),SHIRO,77876,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Grimes (County),SINGLETON,77831,1,1658.75,1,1658.75,0,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Grimes (County),TODD MISSION,77363,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Grimes (County),WALLER,77484,5,2742.03,5,13710.15,1,4,0,0,0,3,10224.04,6436.04,3788,$0.00,3,0,0,0
4332,TX,Hardin (County),BATSON,77519,94,1985.700435,69,137013.33,22,43,4,0,0,41,121431.4,94943.91,14340,12147.49,38,3,0,0
4332,TX,Hardin (County),BEAUMONT,77713,1,1392.26,1,1392.26,0,1,0,0,0,1,6266.44,$0.00,266.44,6000,1,0,0,0
4332,TX,Hardin (County),BUNA,77612,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Hardin (County),CROSBY,77532,1,1632.66,1,1632.66,0,1,0,0,0,1,500,$0.00,$0.00,500,1,0,0,0
4332,TX,Hardin (County),DAISETTA,77533,1,2334.9,1,2334.9,0,1,0,0,0,1,1370,$0.00,1370,$0.00,1,0,0,0
4332,TX,Hardin (County),FRED,77616,2,44,2,88,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Hardin (County),GRAYBURG,77659,1,0,1,0,1,0,0,0,0,1,500,$0.00,$0.00,500,1,0,0,0
4332,TX,Hardin (County),HOUSTON,77049,1,6901.36,1,6901.36,0,1,0,0,0,1,6901.36,6901.36,$0.00,$0.00,1,0,0,0
4332,TX,Hardin (County),HOUSTON,77053,1,2172.86,1,2172.86,0,1,0,0,0,1,3570.86,2172.86,1398,$0.00,1,0,0,0
4332,TX,Hardin (County),HOUSTON,77078,1,34478.04,1,34478.04,0,0,0,0,1,1,33300,26031.25,2142,5126.75,0,0,1,1
4332,TX,Hardin (County),HOUSTON,77083,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Hardin (County),HULL,77564,7,433.566,5,2167.83,2,3,0,0,0,1,109.5,$0.00,$0.00,109.5,1,0,0,0
4332,TX,Hardin (County),KEMAH,77565,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Hardin (County),KOUNTZE,77625,1044,6723.935143,698,4693306.73,248,306,46,48,50,440,3369529.51,2735672.18,321377.86,312479.47,318,73,49,27
4332,TX,Hardin (County),LIVINGSTON,77351,1,4834.42,1,4834.42,0,1,0,0,0,1,5126.05,3728.05,1398,$0.00,1,0,0,0
4332,TX,Hardin (County),LUMBE,77657,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Hardin (County),LUMBERTON,75951,1,0,1,0,1,0,0,0,0,1,500,$0.00,$0.00,500,1,0,0,0
4332,TX,Hardin (County),LUMBERTON,77625,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Hardin (County),LUMBERTON,77657,2389,18219.35361,1565,28513288.4,468,387,91,130,489,1242,14449526.38,12068533.29,1426902.17,954090.92,762,151,329,233
4332,TX,Hardin (County),ORANGE,77630,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Hardin (County),PINEWOOD ESTATES,77659,1,16763.06,1,16763.06,0,0,1,0,0,1,12218.77,11136.78,832,249.99,0,1,0,0
4332,TX,Hardin (County),ROSE HILL ACRES,77657,7,30352.02,7,212464.14,2,0,0,2,3,6,124527.15,96732.71,15263,12531.44,1,3,2,2
4332,TX,Hardin (County),RYE,77369,10,6640.4,10,66404,1,7,1,1,0,9,77837.88,49121.34,7276,21440.54,6,2,1,0
4332,TX,Hardin (County),RYE,77585,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Hardin (County),SARATOGA,77585,80,1642.987241,58,95293.26,19,38,1,0,0,33,105942.06,72330.92,16288.64,17322.5,31,2,0,0
4332,TX,Hardin (County),SILSBEE,77656,2066,4634.684456,1214,5626506.93,546,509,57,43,59,835,3941832.72,2767471.2,448615.76,725745.76,714,64,57,34
4332,TX,Hardin (County),SILSEE,77656,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Hardin (County),SOUR LAKE,77659,1186,23278.72453,1062,24722005.45,116,190,160,200,396,921,10547596.76,8249331.72,1542126.65,756138.39,536,200,185,91
4332,TX,Hardin (County),SPRING,77379,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Hardin (County),THICKET,77374,32,1760.880741,27,47543.78,9,17,1,0,0,14,36247.05,29135.05,5312,1800,13,1,0,0
4332,TX,Hardin (County),VIDOR,77662,1,0,1,0,1,0,0,0,0,1,832,$0.00,832,$0.00,1,0,0,0
4332,TX,Hardin (County),VILLAGE  MILLS,77663,1,0,1,0,1,0,0,0,0,1,500,$0.00,$0.00,500,1,0,0,0
4332,TX,Hardin (County),VILLAGE MILLS,77663,86,8210.842414,58,476228.86,19,21,6,9,3,40,257130.7,206591.56,33394.77,17144.37,30,9,1,0
4332,TX,Hardin (County),VILLAGE MILLS,77664,1,282.08,1,282.08,0,1,0,0,0,1,2152.08,282.08,1370,500,1,0,0,0
4332,TX,Hardin (County),VOTAW,77369,1,517,1,517,0,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Hardin (County),VOTAW,77376,35,1718.787857,28,48126.06,11,15,2,0,0,14,55189.87,38924.39,9792,6473.48,12,2,0,0
4332,TX,Hardin (County),WARREN,77664,2,1266.225,2,2532.45,0,2,0,0,0,2,4430.45,2532.45,1398,500,2,0,0,0
4332,TX,Hardin (County),WILDWOOD,77663,4,14815.68667,3,44447.06,1,0,1,0,1,3,12159.05,8919.05,2740,500,2,1,0,0
4332,TX,Harris (County),AMARILLO,79103,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Harris (County),ARCOLA,77583,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Harris (County),ATASCOCITA,77346,26,4895.327333,15,73429.91,10,2,1,2,0,9,34386.49,25240.49,5646,3500,8,0,1,0
4332,TX,Harris (County),ATASCOCITA,77396,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Harris (County),AUSTIN,78701,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Harris (County),AUSTIN,78704,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Harris (County),AUSTIN,78729,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Harris (County),BARRETT,77532,3,14.76,3,44.28,2,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Harris (County),BARRETT STATION,77532,1,0,1,0,1,0,0,0,0,1,500,$0.00,$0.00,500,1,0,0,0
4332,TX,Harris (County),BAYSIDE,78340,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Harris (County),BAYTOWN,77507,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Harris (County),BAYTOWN,77520,1832,2657.644674,1305,3468226.3,394,796,71,37,7,673,2544315.6,1617624.29,430578.85,496112.46,596,62,15,2
4332,TX,Harris (County),BAYTOWN,77521,3518,9371.790177,2487,23307642.17,601,998,406,256,226,1731,13393607.73,9645920.66,2277969.79,1469717.28,1201,367,163,59
4332,TX,Harris (County),BAYTOWN,77523,38,3290.576875,32,105298.46,12,16,4,0,0,17,76550.58,50311.8,17743.44,8495.34,14,3,0,0
4332,TX,Harris (County),BAY TOWN TEXAS,75520,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Harris (County),BEAUMONT,77703,2,229.95,2,459.9,1,1,0,0,0,1,500,$0.00,$0.00,500,1,0,0,0
