latitude,longitude,eventName,hwmTypeName,countyName,sitePermHousing,elev_ft,height_above_gnd
30.02148,-95.72518,Harvey Aug 2017,Stain line,Harris County,No,169.53,0
29.96127,-95.74118,Harvey Aug 2017,Debris,Harris County,No,150.13,0
29.94522,-95.65133,Harvey Aug 2017,Debris,Harris County,No,137.05,2.75
29.9522,-95.64955,Harvey Aug 2017,Seed line,Harris County,No,136.29,5.55
29.95327,-95.64882,Harvey Aug 2017,Debris,Harris County,No,136.8,0
29.9725,-95.66294,Harvey Aug 2017,Other (Note in Description box),Harris County,No,141.81,0
29.99092,-95.65353,Harvey Aug 2017,Debris,Harris County,No,145.06,5.3
29.98862,-95.6538,Harvey Aug 2017,Debris,Harris County,No,145.56,0
30.00911,-95.62327,Harvey Aug 2017,Debris,Harris County,No,142.94,0
30.01453,-95.57813,Harvey Aug 2017,Other (Note in Description box),Harris County,No,133.93,0
29.98767,-95.56861,Harvey Aug 2017,Debris,Harris County,No,123.29,0
30.59922,-94.31577,Harvey Aug 2017,Debris,Tyler County,No,111.91,2.3
30.6028,-94.28711,Harvey Aug 2017,Debris,Tyler County,No,111.8,1.8
30.56181,-94.2491,Harvey Aug 2017,Debris,Tyler County,No,87.5,1.25
30.13919,-95.13744,Harvey Aug 2017,Seed line,Montgomery County,No,78.749,0.9
30.13919,-95.13744,Harvey Aug 2017,Seed line,Montgomery County,No,78.724,2.5
30.19505,-95.09574,Harvey Aug 2017,Seed line,Liberty County,No,95.416,4.43
30.19505,-95.09574,Harvey Aug 2017,Seed line,Liberty County,No,95.382,2.23
30.06987,-93.96935,Harvey Aug 2017,Debris,Orange County,No,9.74,4
30.20976,-95.08741,Harvey Aug 2017,Vegetation line,Liberty County,No,98.921,0.3
30.20976,-95.08741,Harvey Aug 2017,Vegetation line,Liberty County,No,98.618,0.6
30.09868,-94.09467,Harvey Aug 2017,Mud,Orange County,No,15.8,7.4
30.09824,-94.09416,Harvey Aug 2017,Mud,Orange County,No,15.9,7.6
30.065216,-94.802831,Harvey Aug 2017,Debris,Liberty County,No,30.75,0
30.065216,-94.802831,Harvey Aug 2017,Debris,Liberty County,No,30.54,0
30.09824,-95.14716,Harvey Aug 2017,Vegetation line,Harris County,No,65.434,1.33
30.09824,-95.14716,Harvey Aug 2017,Vegetation line,Harris County,No,65.673,0
30.057068,-94.82917,Harvey Aug 2017,Mud,Liberty County,No,27.85,6.7
30.057068,-94.82917,Harvey Aug 2017,Mud,Liberty County,No,28.07,7
30.036176,-94.793001,Harvey Aug 2017,Mud,Liberty County,No,23.7,7.4
30.036176,-94.793001,Harvey Aug 2017,Mud,Liberty County,No,23.53,7.5
30.010858,-94.773728,Harvey Aug 2017,Mud,Liberty County,No,21.89,6.7
30.0849,-95.148,Harvey Aug 2017,Vegetation line,Harris County,No,62.058,0
30.010858,-94.773728,Harvey Aug 2017,Mud,Liberty County,No,22.28,7.6
30.08476,-95.14814,Harvey Aug 2017,Vegetation line,Harris County,No,59.794,0
29.597,-96.83376,Harvey Aug 2017,Seed line,Colorado County,No,227.807,0
30.07993,-93.98736,Harvey Aug 2017,Debris,Orange County,No,12.6,2.85
30.06879,-95.13749,Harvey Aug 2017,Seed line,Harris County,No,57.176,2.21
30.06879,-95.13749,Harvey Aug 2017,Seed line,Harris County,No,57.046,3.54
30.06904,-93.90371,Harvey Aug 2017,Debris,Orange County,No,13.9,1.85
30.0517,-95.11605,Harvey Aug 2017,Vegetation line,Harris County,No,55.114,1
30.0517,-95.11605,Harvey Aug 2017,Vegetation line,Harris County,No,55.37,0
30.11821,-94.03497,Harvey Aug 2017,Mud,Orange County,No,17.8,11.6
30.11826,-94.03431,Harvey Aug 2017,Seed line,Orange County,No,18,10.6
30.033934,-93.8681,Harvey Aug 2017,Debris,Orange County,No,9.2,0
29.908816,-94.495095,Harvey Aug 2017,Seed line,Liberty County,No,38.74,5.8
29.908816,-94.495095,Harvey Aug 2017,Seed line,Liberty County,No,38.21,4.3
29.8595,-94.507016,Harvey Aug 2017,Mud,Chambers County,Yes,34.12,3.5
29.845814,-94.449485,Harvey Aug 2017,Seed line,Chambers County,No,31.11,4.35
29.833418,-94.426378,Harvey Aug 2017,Mud,Chambers County,No,32.23,7.4
29.833418,-94.426378,Harvey Aug 2017,Mud,Chambers County,No,32.54,6.96
29.827653,-94.48241,Harvey Aug 2017,Mud,Chambers County,No,28.58,0
29.827653,-94.48241,Harvey Aug 2017,Debris,Chambers County,No,30.33,0
29.819856,-94.376232,Harvey Aug 2017,Debris,Chambers County,No,24.15,0.24
29.819856,-94.376232,Harvey Aug 2017,Debris,Chambers County,No,24.03,0.32
30.05875,-95.13147,Harvey Aug 2017,Seed line,Harris County,No,55.792,4.41
30.05875,-95.13147,Harvey Aug 2017,Mud,Harris County,No,56.41,4.4
30.07698,-95.1656,Harvey Aug 2017,Debris,Harris County,No,63.308,0
30.0769,-95.16556,Harvey Aug 2017,Debris,Harris County,No,63.516,0
30.06432,-95.15423,Harvey Aug 2017,Debris,Harris County,No,59.602,0
30.06432,-95.15423,Harvey Aug 2017,Debris,Harris County,No,59.317,0
29.45588,-96.38212,Harvey Aug 2017,Mud,Colorado County,No,144.958,1.1
29.45566,-96.3819,Harvey Aug 2017,Debris,Colorado County,No,144.46,3.3
29.4536,-96.39551,Harvey Aug 2017,Other (Note in Description box),Colorado County,No,145.886,0
29.45313,-96.3969,Harvey Aug 2017,Mud,Colorado County,No,145.24,0
29.43966,-96.31776,Harvey Aug 2017,Seed line,Wharton County,No,138.818,3.55
29.4401,-96.31777,Harvey Aug 2017,Seed line,Wharton County,No,135.828,2.25
29.61833,-96.91248,Harvey Aug 2017,Stain line,Lavaca County,No,248.723,0
29.60645,-96.97903,Harvey Aug 2017,Mud,Lavaca County,No,299.784,0
29.82364,-97.08382,Harvey Aug 2017,Seed line,Fayette County,No,316.118,2.4
29.82338,-97.0835,Harvey Aug 2017,Seed line,Fayette County,No,317.147,5.85
29.973672,-94.84463,Harvey Aug 2017,Debris,Liberty County,No,25.4,0
29.81619,-97.20261,Harvey Aug 2017,Mud,Fayette County,No,382.214,5.85
29.81179,-97.1395,Harvey Aug 2017,Mud,Fayette County,No,342.297,3.81
29.81179,-97.1395,Harvey Aug 2017,Debris,Fayette County,No,340.824,1
29.80594,-97.06532,Harvey Aug 2017,Other (Note in Description box),Fayette County,No,316.102,0
29.80594,-97.06532,Harvey Aug 2017,Other (Note in Description box),Fayette County,No,313.368,0
29.65353,-97.02212,Harvey Aug 2017,Mud,Fayette County,No,328.178,0
29.78003,-96.70595,Harvey Aug 2017,Debris,Colorado County,No,218.703,6.9
29.70264,-97.00375,Harvey Aug 2017,Mud,Fayette County,No,313.708,2.9
29.42403,-96.28416,Harvey Aug 2017,Mud,Wharton County,No,130.934,0
29.42363,-96.28413,Harvey Aug 2017,Mud,Wharton County,No,131.798,0
29.7382,-96.69336,Harvey Aug 2017,Seed line,Colorado County,No,259.987,0
29.73966,-96.97211,Harvey Aug 2017,Mud,Fayette County,No,311.428,1.3
29.7382,-96.69336,Harvey Aug 2017,Debris,Colorado County,No,257.173,0
29.72764,-96.55216,Harvey Aug 2017,Seed line,Colorado County,No,197.838,0.95
29.77006,-96.9093,Harvey Aug 2017,Debris,Fayette County,No,334.543,0.96
29.73022,-96.55226,Harvey Aug 2017,Debris,Colorado County,No,198.256,1
29.3877,-96.32552,Harvey Aug 2017,Seed line,Wharton County,No,133.892,4.9
29.39036,-96.32857,Harvey Aug 2017,Seed line,Wharton County,No,135.91,0.8
29.37145,-96.26738,Harvey Aug 2017,Debris,Wharton County,No,129.155,6.4
29.71559,-96.54726,Harvey Aug 2017,Debris,Colorado County,No,201.403,0.95
29.68308,-96.93722,Harvey Aug 2017,Mud,Fayette County,No,272.422,0
29.36915,-96.26826,Harvey Aug 2017,Debris,Wharton County,No,128.122,6.62
29.71562,-96.54789,Harvey Aug 2017,Debris,Colorado County,No,202.036,0.78
29.71137,-96.70101,Harvey Aug 2017,Debris,Colorado County,No,287.06,2
29.71125,-96.7012,Harvey Aug 2017,Debris,Colorado County,No,286.213,2
29.71181,-96.54929,Harvey Aug 2017,Seed line,Colorado County,No,203.138,1.25
29.35163,-96.20887,Harvey Aug 2017,Debris,Wharton County,No,121.732,5.65
29.35167,-96.20837,Harvey Aug 2017,Seed line,Wharton County,No,120.994,6.7
29.71181,-96.54929,Harvey Aug 2017,Seed line,Colorado County,No,202.964,0.65
29.34168,-96.23432,Harvey Aug 2017,Mud,Wharton County,No,124.92,5.3
29.34127,-96.23207,Harvey Aug 2017,Mud,Wharton County,No,124.76,5.15
29.969109,-94.74265,Harvey Aug 2017,Debris,Liberty County,No,20.98,7.1
29.969109,-94.74265,Harvey Aug 2017,Debris,Liberty County,No,20.57,6.3
29.935947,-94.762789,Harvey Aug 2017,Debris,Liberty County,No,18.26,1.5
29.935947,-94.762789,Harvey Aug 2017,Mud,Liberty County,No,18.41,3.6
29.726987,-95.298812,Harvey Aug 2017,Seed line,Harris County,No,17.522,2.24
29.726882,-95.298668,Harvey Aug 2017,Seed line,Harris County,No,16.791,1.96
29.718148,-95.309486,Harvey Aug 2017,Seed line,Harris County,No,24.288,3.47
29.721307,-95.565625,Harvey Aug 2017,Seed line,Harris County,No,73.642,5.21
30.3534,-93.23275,Harvey Aug 2017,Seed line,Calcasieu Parish,No,18.24,0
30.33967,-93.25469,Harvey Aug 2017,Seed line,Calcasieu Parish,No,15.59,
30.33897,-93.25436,Harvey Aug 2017,Seed line,Calcasieu Parish,No,15.59,4
30.20376,-93.17467,Harvey Aug 2017,Seed line,Calcasieu Parish,No,9.49,
30.20658,-93.1752,Harvey Aug 2017,Seed line,Calcasieu Parish,No,9.36,0.89
29.947162,-94.762201,Harvey Aug 2017,Debris,Liberty County,No,19.74,3.7
29.70708,-96.54678,Harvey Aug 2017,Seed line,Colorado County,No,200.174,1.12
30.28034,-93.22852,Harvey Aug 2017,Seed line,Calcasieu Parish,No,6.56,
29.7212186,-95.565607,Harvey Aug 2017,Seed line,Harris County,No,73.645,8.5
29.70758,-96.547,Harvey Aug 2017,Seed line,Colorado County,No,202.09,1.12
29.7222544,-95.565674,Harvey Aug 2017,Debris,Harris County,No,73.246,0
29.69671,-96.69794,Harvey Aug 2017,Debris,Colorado County,No,286.107,3.72
29.69672,-96.69786,Harvey Aug 2017,Debris,Colorado County,No,286.624,2.2
29.722302,-95.565667,Harvey Aug 2017,Debris,Harris County,No,73.341,0
29.69482,-96.54441,Harvey Aug 2017,Debris,Colorado County,No,195.475,0
29.69439,-96.54531,Harvey Aug 2017,Debris,Colorado County,No,194.818,0
29.708199,-95.377103,Harvey Aug 2017,Debris,Harris County,No,35.63,0
29.707899,-95.376931,Harvey Aug 2017,Debris,Harris County,No,35.661,0
30.42977,-95.32621,Harvey Aug 2017,Debris,Montgomery County,No,236.67,0
30.42996,-95.32593,Harvey Aug 2017,Debris,Montgomery County,No,236.96,0
30.343,-95.3439,Harvey Aug 2017,Seed line,Montgomery County,No,179.5,0.5
30.3128,-95.2228,Harvey Aug 2017,Other (Note in Description box),Montgomery County,No,143.08,4.2
30.31311,-95.21905,Harvey Aug 2017,Seed line,Montgomery County,No,143.77,3.25
30.2831,-95.1791,Harvey Aug 2017,Other (Note in Description box),Montgomery County,No,124.02,0
30.25164,-95.16338,Harvey Aug 2017,Other (Note in Description box),Montgomery County,No,111.91,0.6
29.707126,-95.377103,Harvey Aug 2017,Debris,Harris County,No,35.606,0
30.21948,-95.24969,Harvey Aug 2017,Other (Note in Description box),Montgomery County,No,113.52,0
29.706913,-95.37635,Harvey Aug 2017,Debris,Harris County,No,35.438,0
30.21935,-95.24894,Harvey Aug 2017,Debris,Montgomery County,No,113.58,0
29.708144,-95.453807,Harvey Aug 2017,Seed line,Harris County,No,53.135,0.4
30.21691,-95.2759,Harvey Aug 2017,Other (Note in Description box),Montgomery County,No,123.72,0
30.216,-95.2785,Harvey Aug 2017,Seed line,Montgomery County,No,123.83,0
30.20833,-95.18012,Harvey Aug 2017,Other (Note in Description box),Montgomery County,No,91.89,0
29.830347,-94.737645,Harvey Aug 2017,Mud,Chambers County,No,6.38,2.6
29.711225,-95.358383,Harvey Aug 2017,Seed line,Harris County,No,35.659,1.35
30.90011,-94.12683,Harvey Aug 2017,Debris,Jasper County,No,115.5537,0.65
30.1928,-95.1693,Harvey Aug 2017,Seed line,Montgomery County,No,92.95,1.8
30.92469,-94.15694,Harvey Aug 2017,Mud,Jasper County,No,87.6755,1
30.92469,-94.15694,Harvey Aug 2017,Mud,Jasper County,No,87.529,1.7
30.17536,-95.22828,Harvey Aug 2017,Seed line,Montgomery County,No,96.48,3
30.93775,-94.08719,Harvey Aug 2017,Debris,Jasper County,No,181.338,2.7
30.98341,-94.13654,Harvey Aug 2017,Debris,Jasper County,No,116.1292,3.2
30.98341,-94.13654,Harvey Aug 2017,Debris,Jasper County,No,116.7,1.2
31.01491,-94.16133,Harvey Aug 2017,Debris,Jasper County,No,116.724,1.3
31.01491,-94.16133,Harvey Aug 2017,Mud,Jasper County,No,115.366,0
29.68195,-96.9268,Harvey Aug 2017,Mud,Fayette County,No,267.975,2.08
29.99411,-95.54108,Harvey Aug 2017,Debris,Harris County,No,117.13,5.34
29.98728,-95.52176,Harvey Aug 2017,Debris,Harris County,No,121.9,0
29.6823,-96.88776,Harvey Aug 2017,Mud,Fayette County,No,303.567,0
30.01855,-95.48399,Harvey Aug 2017,Debris,Harris County,No,107.38,5.63
29.68869,-96.86626,Harvey Aug 2017,Clear water,Fayette County,No,268.755,
30.03142,-95.46253,Harvey Aug 2017,Debris,Harris County,No,102.92,6.63
29.6975,-96.83832,Harvey Aug 2017,Mud,Fayette County,No,265.563,0
30.03453,-95.4461,Harvey Aug 2017,Seed line,Harris County,No,100.04,4.77
29.887616,-94.779197,Harvey Aug 2017,Debris,Liberty County,No,12.68,9
29.72665,-96.84562,Harvey Aug 2017,Debris,Fayette County,No,280.226,1.35
30.04526,-95.44433,Harvey Aug 2017,Debris,Harris County,No,100.58,0
30.04407,-95.44715,Harvey Aug 2017,Seed line,Harris County,No,101.43,5.76
29.46706754,-96.81277778,Harvey Aug 2017,Mud,Lavaca County,No,205.42,0
30.04463,-95.41991,Harvey Aug 2017,Seed line,Harris County,No,94.67,6.22
30.0378,-95.38131,Harvey Aug 2017,Mud,Harris County,No,86.69,5.91
31.01465,-94.16116,Harvey Aug 2017,Seed line,Jasper County,No,94.061,0.3
30.044,-95.35023,Harvey Aug 2017,Debris,Harris County,No,82.33,5.55
30.03638,-95.33359,Harvey Aug 2017,Debris,Harris County,No,80.95,3.84
30.02302,-95.34653,Harvey Aug 2017,Debris,Harris County,No,81.79,5.04
29.42720295,-96.72555556,Harvey Aug 2017,Debris,Lavaca County,No,211.287,0
30.00598,-95.3949,Harvey Aug 2017,Debris,Harris County,No,95.26,0
29.875064,-94.828751,Harvey Aug 2017,Debris,Chambers County,No,9.21,0
29.875064,-94.828751,Harvey Aug 2017,Mud,Chambers County,No,8.49,0
29.837686,-94.758368,Harvey Aug 2017,Mud,Chambers County,No,8.5,4.7
29.837686,-94.758368,Harvey Aug 2017,Mud,Chambers County,No,7.22,0
29.830937,-94.800856,Harvey Aug 2017,Mud,Chambers County,No,7.99,3.2
29.805707,-94.838454,Harvey Aug 2017,Mud,Chambers County,No,10.99,2.1
29.805707,-94.838454,Harvey Aug 2017,Mud,Chambers County,No,10.2,2.3
29.956003,-94.400619,Harvey Aug 2017,Clear water,Jefferson County,No,30.45,0
29.956003,-94.400619,Harvey Aug 2017,Clear water,Jefferson County,No,30.4,0
30.20168,-93.32526,Harvey Aug 2017,Seed line,Calcasieu Parish,No,4,2.55
30.1804,-93.26806,Harvey Aug 2017,Seed line,Calcasieu Parish,No,4.07,1.92
30.1804,-93.26806,Harvey Aug 2017,Seed line,Calcasieu Parish,No,4.07,
30.13268,-93.28288,Harvey Aug 2017,Seed line,Calcasieu Parish,No,4.82,
30.36899,-93.2006,Harvey Aug 2017,Seed line,Calcasieu Parish,No,23.13,2.4
30.37358,-93.19816,Harvey Aug 2017,Stain line,Calcasieu Parish,No,23.53,
29.43515,-96.82509,Harvey Aug 2017,Mud,Lavaca County,No,184.21,3.51
30.34755,-93.20966,Harvey Aug 2017,Seed line,Calcasieu Parish,No,22.42,1.65
29.46713,-96.81269,Harvey Aug 2017,Debris,Lavaca County,No,195.612,0
30.34957,-93.20866,Harvey Aug 2017,Seed line,Calcasieu Parish,No,22.37,0.72
30.35149,-93.20847,Harvey Aug 2017,Seed line,Calcasieu Parish,No,22.39,0.88
30.34426,-93.20877,Harvey Aug 2017,Seed line,Calcasieu Parish,No,23.29,0.16
30.35872,-93.20583,Harvey Aug 2017,Seed line,Calcasieu Parish,No,22.26,0.69
30.33991,-93.20959,Harvey Aug 2017,Seed line,Calcasieu Parish,No,22.58,1.78
30.32815,-93.21,Harvey Aug 2017,Seed line,Calcasieu Parish,No,22.78,
29.37996454,-96.7874,Harvey Aug 2017,Mud,Lavaca County,No,172.5,0
30.32128,-93.21241,Harvey Aug 2017,Seed line,Calcasieu Parish,No,22.88,
30.21613,-93.17155,Harvey Aug 2017,Seed line,Calcasieu Parish,No,8.74,0.1
29.855939,-94.101397,Harvey Aug 2017,Seed line,Jefferson County,No,6.57,2.85
29.855939,-94.101397,Harvey Aug 2017,Seed line,Jefferson County,No,6.84,0
29.71428,-95.371604,Harvey Aug 2017,Seed line,Harris County,No,34.62,1.24
30.1731,-95.1763,Harvey Aug 2017,Seed line,Montgomery County,No,86.37,4.5
29.714234,-95.3716,Harvey Aug 2017,Seed line,Harris County,No,34.652,0.85
30.15835,-95.21004,Harvey Aug 2017,Debris,Montgomery County,No,86.71,0
29.702005,-95.693301,Harvey Aug 2017,Other (Note in Description box),Fort Bend County,No,93.574,1.52
30.16114,-95.20893,Harvey Aug 2017,Debris,Montgomery County,No,87.47,0
29.701947,-95.693259,Harvey Aug 2017,Debris,Fort Bend County,No,93.6,1.76
30.2175,-93.17451,Harvey Aug 2017,Seed line,Calcasieu Parish,No,8.88,0.8
30.1473,-95.1891,Harvey Aug 2017,Seed line,Montgomery County,No,81.31,1.85
30.21559,-93.17549,Harvey Aug 2017,Seed line,Calcasieu Parish,No,8.87,0.7
29.875603,-94.159837,Harvey Aug 2017,Mud,Jefferson County,No,7.1,3.5
29.875603,-94.159837,Harvey Aug 2017,Mud,Jefferson County,No,7.59,0
30.27787,-93.2315,Harvey Aug 2017,Seed line,Calcasieu Parish,No,6.66,
30.1468,-95.1726,Harvey Aug 2017,Other (Note in Description box),Montgomery County,No,78.31,5.85
29.703453,-95.694509,Harvey Aug 2017,Other (Note in Description box),Fort Bend County,No,93.766,1.66
29.703405,-95.694521,Harvey Aug 2017,Other (Note in Description box),Fort Bend County,No,93.769,1.62
29.699944,-95.415475,Harvey Aug 2017,Seed line,Harris County,No,46.986,2.24
29.69994,-95.415609,Harvey Aug 2017,Seed line,Harris County,No,46.978,1.82
30.1184,-95.22448,Harvey Aug 2017,Debris,Montgomery County,No,84.02,0
30.11792,-95.22475,Harvey Aug 2017,Debris,Montgomery County,No,83.73,0
29.38567163,-96.76763,Harvey Aug 2017,Seed line,Lavaca County,No,170.005,2.7
30.08083,-95.17376,Harvey Aug 2017,Seed line,Harris County,No,62.21,2.85
30.08064,-95.17338,Harvey Aug 2017,Seed line,Harris County,No,62.63,1.65
29.32699,-96.76865,Harvey Aug 2017,Mud,Lavaca County,No,162.43,0
29.835111,-94.194289,Harvey Aug 2017,Seed line,Jefferson County,No,9.8,3.05
29.691815,-95.442931,Harvey Aug 2017,Seed line,Harris County,No,51.133,2.18
29.835111,-94.194289,Harvey Aug 2017,Debris,Jefferson County,No,9.79,0
29.688885,-95.436128,Harvey Aug 2017,Seed line,Harris County,No,51.413,2.03
29.2728642,-96.71916667,Harvey Aug 2017,Debris,Lavaca County,No,138.477,1.1
29.835111,-94.194289,Harvey Aug 2017,Seed line,Jefferson County,No,9.83,0
29.55063,-96.19876,Harvey Aug 2017,Other (Note in Description box),Wharton County,No,135.177,3.75
29.55063,-96.19876,Harvey Aug 2017,Other (Note in Description box),Wharton County,No,135.155,4.7
29.53578,-96.05763,Harvey Aug 2017,Present at peak (direct observation),Wharton County,No,116.313,0
29.06509,-96.67679,Harvey Aug 2017,Mud,Jackson County,No,74.38,5.7
29.53703,-96.05853,Harvey Aug 2017,Debris,Wharton County,No,116.91,0
29.52713,-96.06015,Harvey Aug 2017,Seed line,Wharton County,No,115.345,1.02
29.52654,-96.06147,Harvey Aug 2017,Seed line,Wharton County,No,114.76,4.25
29.689105,-95.437127,Harvey Aug 2017,Seed line,Harris County,No,50.44,3.68
29.68801,-95.439011,Harvey Aug 2017,Seed line,Harris County,No,50.455,2.14
29.52519,-96.16411,Harvey Aug 2017,Seed line,Wharton County,No,123,2.9
29.52546,-96.16373,Harvey Aug 2017,Mud,Wharton County,No,123.81,2.6
29.866589,-94.22428,Harvey Aug 2017,Mud,Jefferson County,No,9.19,1.1
29.866589,-94.22428,Harvey Aug 2017,Mud,Jefferson County,No,9.28,1.1
29.50682,-96.03465,Harvey Aug 2017,Seed line,Wharton County,No,107.58,4.65
29.49526,-96.02912,Harvey Aug 2017,Seed line,Wharton County,No,97.41,4.25
29.4946,-96.02873,Harvey Aug 2017,Seed line,Wharton County,No,97.64,2.9
29.44474,-96.04443,Harvey Aug 2017,Debris,Wharton County,No,95.48,0
29.44543,-96.04414,Harvey Aug 2017,Debris,Wharton County,No,94.63,5.2
29.43836,-96.0154,Harvey Aug 2017,Seed line,Fort Bend County,No,93.46,4.1
29.43632,-96.01875,Harvey Aug 2017,Seed line,Fort Bend County,No,92.8,2.4
29.846367,-94.226796,Harvey Aug 2017,Mud,Jefferson County,No,10.78,7.5
29.43268,-96.00462,Harvey Aug 2017,Debris,Fort Bend County,No,90.77,5.4
29.433,-96.00668,Harvey Aug 2017,Debris,Fort Bend County,No,86.64,0.5
29.846367,-94.226796,Harvey Aug 2017,Debris,Jefferson County,No,10.67,6
29.687922,-95.43653,Harvey Aug 2017,Seed line,Harris County,No,50.336,2.78
29.688885,-95.436128,Harvey Aug 2017,Seed line,Harris County,No,50.155,2.25
29.826194,-94.257481,Harvey Aug 2017,Mud,Jefferson County,No,10.24,5
29.826194,-94.257481,Harvey Aug 2017,Seed line,Jefferson County,No,10.17,0
29.682888,-95.450758,Harvey Aug 2017,Seed line,Harris County,No,52.77,5.8
29.681338,-95.451836,Harvey Aug 2017,Seed line,Harris County,No,52.901,3.77
29.681111,-95.450257,Harvey Aug 2017,Seed line,Harris County,No,53.432,4.57
29.681191,-95.449012,Harvey Aug 2017,Seed line,Harris County,No,52.133,2.75
29.652374,-95.493664,Harvey Aug 2017,Seed line,Harris County,No,59.732,1.98
29.652181,-95.494013,Harvey Aug 2017,Seed line,Harris County,No,59.715,2.16
29.920963,-94.250834,Harvey Aug 2017,Other (Note in Description box),Jefferson County,No,16.25,0.9
29.920435,-94.251252,Harvey Aug 2017,Clear water,Jefferson County,No,16.22,1.7
29.652696,-95.494799,Harvey Aug 2017,Seed line,Harris County,No,59.651,1.52
29.652941,-95.494622,Harvey Aug 2017,Seed line,Harris County,No,59.687,1.84
29.90097,-94.268543,Harvey Aug 2017,Mud,Jefferson County,No,15.5,3.7
29.90097,-94.268543,Harvey Aug 2017,Mud,Jefferson County,No,15.43,3.5
29.44723,-96.93239,Harvey Aug 2017,Mud,Lavaca County,No,231.7,6
29.44723,-96.93239,Harvey Aug 2017,Seed line,Lavaca County,No,232.1,6.68
29.42381,-96.94026,Harvey Aug 2017,Mud,Lavaca County,No,217.9,1.96
29.46453,-96.94979,Harvey Aug 2017,Seed line,Lavaca County,No,223.8,6.93
29.46453,-96.94979,Harvey Aug 2017,Mud,Lavaca County,No,223.9,8.67
29.862455,-94.31335,Harvey Aug 2017,Seed line,Jefferson County,No,16.29,0.43
29.863424,-94.313189,Harvey Aug 2017,Debris,Jefferson County,No,16.22,0
29.55755,-97.14169,Harvey Aug 2017,Mud,Lavaca County,No,337.5,0
29.53866,-97.09209,Harvey Aug 2017,Seed line,Lavaca County,No,302.3,0
29.53792,-97.03584,Harvey Aug 2017,Other (Note in Description box),Lavaca County,No,272.2,0
29.51899,-97.00074,Harvey Aug 2017,Mud,Lavaca County,No,256.4,5.85
29.76794,-95.18846,Harvey Aug 2017,Seed line,Harris County,No,17.14,4.75
29.48085,-96.97941,Harvey Aug 2017,Seed line,Lavaca County,No,234.1,0
29.77212,-95.19306,Harvey Aug 2017,Stain line,Harris County,No,18.52,5.7
30.59841902,-95.19721985,Harvey Aug 2017,Debris,San Jacinto County,No,222.554,0
30.59847332,-95.19750262,Harvey Aug 2017,Debris,San Jacinto County,No,221.738,0
29.7783,-95.18569,Harvey Aug 2017,Debris,Harris County,No,17.12,0
29.7809,-95.20976,Harvey Aug 2017,Debris,Harris County,No,24.94,3.2
30.5729459,-95.3469674,Harvey Aug 2017,Debris,San Jacinto County,No,247.73,0
29.78915,-95.21289,Harvey Aug 2017,Debris,Harris County,No,28.1,3.62
30.57301746,-95.34704782,Harvey Aug 2017,Debris,San Jacinto County,No,247.897,0
29.80306,-95.19835,Harvey Aug 2017,Debris,Harris County,No,31.99,1.67
29.80333,-95.1993,Harvey Aug 2017,Debris,Harris County,No,32.75,0
29.81549,-95.21334,Harvey Aug 2017,Debris,Harris County,No,36.01,1.2
29.80631,-95.23345,Harvey Aug 2017,Debris,Harris County,No,37.18,3.98
29.4599,-97.04549,Harvey Aug 2017,Seed line,Lavaca County,No,269.6,6.6
29.82481,-95.22776,Harvey Aug 2017,Stain line,Harris County,No,39.6,7.46
29.8235,-95.23089,Harvey Aug 2017,Debris,Harris County,No,38.81,3.98
29.84938,-95.22619,Harvey Aug 2017,Other (Note in Description box),Harris County,No,44.36,3.79
29.84586,-95.26114,Harvey Aug 2017,Debris,Harris County,No,43.46,3.54
29.837,-95.27055,Harvey Aug 2017,Debris,Harris County,No,42.27,0
29.84952,-95.29551,Harvey Aug 2017,Debris,Harris County,No,47.8,2.76
29.86889,-95.26641,Harvey Aug 2017,Debris,Harris County,No,51.95,0.92
29.89188,-95.23865,Harvey Aug 2017,Other (Note in Description box),Harris County,No,51.36,0.7
29.92425,-95.25813,Harvey Aug 2017,Mud,Harris County,No,56.88,0
29.945454,-94.325729,Harvey Aug 2017,Clear water,Jefferson County,No,24.79,0
29.945454,-94.325729,Harvey Aug 2017,Clear water,Jefferson County,No,24.81,0
29.41159,-97.06576,Harvey Aug 2017,Mud,Lavaca County,No,252.6,6.3
29.869075,-94.29056,Harvey Aug 2017,Mud,Jefferson County,No,12.96,0
29.869075,-94.29056,Harvey Aug 2017,Debris,Jefferson County,No,13.32,0
29.887573,-94.322203,Harvey Aug 2017,Mud,Jefferson County,No,18.5,0
29.887573,-94.322203,Harvey Aug 2017,Debris,Jefferson County,No,18.52,0
29.37837,-97.06543,Harvey Aug 2017,Mud,Lavaca County,No,243.9,0
29.3777,-97.01031,Harvey Aug 2017,Mud,Lavaca County,No,210.5,0
30.5666,-95.19474,Harvey Aug 2017,Debris,San Jacinto County,No,215.83,0
30.5666,-95.19474,Harvey Aug 2017,Debris,San Jacinto County,No,215.852,0
29.40779,-96.98339,Harvey Aug 2017,Mud,Lavaca County,No,217.7,0
30.54602395,-95.28882743,Harvey Aug 2017,Debris,San Jacinto County,No,229.741,0
30.545853,-95.2887355,Harvey Aug 2017,Debris,San Jacinto County,No,227.884,0
30.54325,-95.17053,Harvey Aug 2017,Debris,San Jacinto County,No,205.02,6.7
30.54325,-95.17053,Harvey Aug 2017,Debris,San Jacinto County,No,204.816,6.7
30.49283,-95.16143,Harvey Aug 2017,Debris,San Jacinto County,No,188.148,0
